42.9910913,-78.8039044,0,0.41991917
42.9910929,-78.8039034,0.19999,0.429777655
42.9910946,-78.8039025,0.39998,0.421196382
42.9910962,-78.8039014,0.59997,0.416272615
42.9910978,-78.8039004,0.79996,0.421508977
42.9910995,-78.8038994,0.99995,0.413426571
42.9911011,-78.8038983,1.19994,0.425090488
42.9911027,-78.8038972,1.39993,0.411815479
42.9911043,-78.8038961,1.59992,0.416849502
42.9911059,-78.8038949,1.79991,0.42237984
42.9911075,-78.8038938,1.9999,0.400909539
42.9911091,-78.8038926,2.19989,0.41729019
42.9911106,-78.8038914,2.39988,0.407717605
42.9911122,-78.8038902,2.59987,0.405400259
42.9911138,-78.803889,2.79986,0.39843875
42.9911153,-78.8038877,2.99985,0.391613945
42.9911169,-78.8038865,3.19984,0.40262095
42.9911184,-78.8038853,3.39983,0.388695055
42.99112,-78.803884,3.59982,0.38028706
42.9911215,-78.8038828,3.79981,0.364436836
42.9911231,-78.8038815,3.9998,0.364756315
42.9911246,-78.8038803,4.19979,0.362636566
42.9911262,-78.803879,4.39978,0.341668536
42.9911277,-78.8038777,4.59977,0.345199337
42.9911292,-78.8038765,4.79976,0.347684426
42.9911308,-78.8038752,4.99975,0.342167495
42.9911323,-78.803874,5.19974,0.347653535
42.9911339,-78.8038728,5.39973,0.343075984
42.9911355,-78.8038715,5.59972,0.348681397
42.991137,-78.8038703,5.79971,0.360805366
42.9911386,-78.8038691,5.9997,0.353314183
42.9911402,-78.8038679,6.19969,0.348522444
42.9911417,-78.8038667,6.39968,0.353893409
42.9911433,-78.8038656,6.59967,0.353269307
42.9911449,-78.8038644,6.79966,0.359126504
42.9911465,-78.8038633,6.99965,0.350037362
42.9911481,-78.8038621,7.19964,0.351230923
42.9911497,-78.803861,7.39963,0.37378506
42.9911513,-78.8038599,7.59962,0.364984922
42.9911529,-78.8038588,7.79961,0.358548743
42.9911545,-78.8038577,7.9996,0.353310795
42.9911561,-78.8038566,8.19959,0.36422431
42.9911578,-78.8038556,8.39958,0.38178734
42.9911594,-78.8038545,8.59957,0.36135463
42.991161,-78.8038535,8.79956,0.350439965
42.9911626,-78.8038524,8.99955,0.377312965
42.9911643,-78.8038514,9.19954,0.375538445
42.9911659,-78.8038504,9.39953,0.351209603
42.9911676,-78.8038494,9.59952,0.342460748
42.9911692,-78.8038484,9.79951,0.340485931
42.9911708,-78.8038474,9.9995,0.343339602
42.9911725,-78.8038464,10.19949,0.351294553
42.9911741,-78.8038454,10.39948,0.329032237
42.9911758,-78.8038444,10.59947,0.31585738
42.9911774,-78.8038434,10.79946,0.314726188
42.9911791,-78.8038425,10.99945,0.322453511
42.9911807,-78.8038415,11.19944,0.314429512
42.9911824,-78.8038405,11.39943,0.294515813
42.991184,-78.8038395,11.59942,0.277808526
42.9911857,-78.8038386,11.79941,0.266724423
42.9911873,-78.8038376,11.9994,0.266233272
42.991189,-78.8038366,12.19939,0.261095412
42.9911906,-78.8038356,12.39938,0.23399269
42.9911923,-78.8038347,12.59937,0.217997051
42.9911939,-78.8038337,12.79936,0.222188972
42.9911956,-78.8038327,12.99935,0.226873094
42.9911972,-78.8038317,13.19934,0.222435608
42.9911989,-78.8038307,13.39933,0.205068332
42.9912005,-78.8038297,13.59932,0.185641182
42.9912022,-78.8038287,13.79931,0.193262025
42.9912038,-78.8038278,13.9993,0.220787776
42.9912055,-78.8038268,14.19929,0.195142543
42.9912071,-78.8038258,14.39928,0.166210385
42.9912088,-78.8038248,14.59927,0.182521709
42.9912104,-78.8038238,14.79926,0.206530448
42.9912121,-78.8038228,14.99925,0.213191125
42.9912137,-78.8038218,15.19924,0.197804953
42.9912153,-78.8038208,15.39923,0.191513918
42.991217,-78.8038198,15.59922,0.209011584
42.9912186,-78.8038188,15.79921,0.229552025
42.9912203,-78.8038178,15.9992,0.225267412
42.9912219,-78.8038168,16.19919,0.201796323
42.9912236,-78.8038158,16.39918,0.20396589
42.9912252,-78.8038148,16.59917,0.243596767
42.9912269,-78.8038138,16.79916,0.249325112
42.9912285,-78.8038128,16.99915,0.223197002
42.9912301,-78.8038118,17.19914,0.218028906
42.9912318,-78.8038108,17.39913,0.22875256
42.9912334,-78.8038099,17.59912,0.237299044
42.9912351,-78.8038089,17.79911,0.232484916
42.9912368,-78.8038079,17.9991,0.216541365
42.9912384,-78.803807,18.19909,0.210264137
42.9912401,-78.803806,18.39908,0.224195544
42.9912417,-78.8038051,18.59907,0.231811395
42.9912434,-78.8038041,18.79906,0.219199047
42.9912451,-78.8038032,18.99905,0.19852373
42.9912467,-78.8038022,19.19904,0.20098282
42.9912484,-78.8038013,19.39903,0.22634226
42.9912501,-78.8038004,19.59902,0.228925081
42.9912517,-78.8037995,19.79901,0.205837976
42.9912534,-78.8037986,19.999,0.191493684
42.9912551,-78.8037977,20.19899,0.196514285
42.9912567,-78.8037968,20.39898,0.192225759
42.9912584,-78.8037959,20.59897,0.190059354
42.9912601,-78.803795,20.79896,0.18062982
42.9912618,-78.8037941,20.99895,0.186006343
42.9912635,-78.8037933,21.19894,0.203645333
42.9912651,-78.8037924,21.39893,0.215695215
42.9912668,-78.8037915,21.59892,0.207551317
42.9912685,-78.8037907,21.79891,0.211092047
42.9912702,-78.8037898,21.9989,0.236861189
42.9912719,-78.803789,22.19889,0.259799029
42.9912736,-78.8037881,22.39888,0.26274575
42.9912753,-78.8037873,22.59887,0.253131542
42.991277,-78.8037864,22.79886,0.239692444
42.9912787,-78.8037856,22.99885,0.249712618
42.9912803,-78.8037848,23.19884,0.271530711
42.991282,-78.8037839,23.39883,0.266448673
42.9912837,-78.8037831,23.59882,0.243760661
42.9912854,-78.8037823,23.79881,0.235885481
42.9912871,-78.8037814,23.9988,0.238892351
42.9912888,-78.8037806,24.19879,0.239804998
42.9912905,-78.8037798,24.39878,0.21926002
42.9912922,-78.8037789,24.59877,0.19383355
42.9912939,-78.8037781,24.79876,0.189746139
42.9912956,-78.8037772,24.99875,0.203774924
42.9912973,-78.8037764,25.19874,0.207687162
42.9912989,-78.8037755,25.39873,0.184830163
42.9913006,-78.8037747,25.59872,0.174567062
42.9913023,-78.8037738,25.79871,0.181124753
42.991304,-78.8037729,25.9987,0.177450263
42.9913057,-78.8037721,26.19869,0.174925895
42.9913074,-78.8037712,26.39868,0.180322222
42.991309,-78.8037703,26.59867,0.180839831
42.9913107,-78.8037694,26.79866,0.168235942
42.9913124,-78.8037685,26.99865,0.179078983
42.991314,-78.8037675,27.19864,0.189562997
42.9913157,-78.8037666,27.39863,0.190802343
42.9913174,-78.8037657,27.59862,0.194473847
42.991319,-78.8037647,27.79861,0.199831803
42.9913207,-78.8037637,27.9986,0.18934145
42.9913223,-78.8037628,28.19859,0.1954848
42.991324,-78.8037618,28.39858,0.208691652
42.9913256,-78.8037608,28.59857,0.196993496
42.9913273,-78.8037598,28.79856,0.187394632
42.9913289,-78.8037588,28.99855,0.198933007
42.9913306,-78.8037578,29.19854,0.211424653
42.9913322,-78.8037568,29.39853,0.216088493
42.9913338,-78.8037558,29.59852,0.213823722
42.9913355,-78.8037548,29.79851,0.199643476
42.9913371,-78.8037538,29.9985,0.195510451
42.9913388,-78.8037528,30.19849,0.211078032
42.9913404,-78.8037517,30.39848,0.223646266
42.9913421,-78.8037508,30.59847,0.213442427
42.9913437,-78.8037498,30.79846,0.199321965
42.9913453,-78.8037488,30.99845,0.189174304
42.991347,-78.8037478,31.19844,0.188443956
42.9913486,-78.8037468,31.39843,0.194106494
42.9913503,-78.8037458,31.59842,0.204140259
42.9913519,-78.8037448,31.79841,0.185095553
42.9913536,-78.8037438,31.9984,0.164204314
42.9913552,-78.8037428,32.19839,0.172108639
42.9913569,-78.8037418,32.39838,0.19131204
42.9913585,-78.8037409,32.59837,0.192317809
42.9913602,-78.8037399,32.79836,0.181763527
42.9913618,-78.8037389,32.99835,0.178407941
42.9913635,-78.8037379,33.19834,0.185130031
42.9913651,-78.8037369,33.39833,0.192069612
42.9913668,-78.8037359,33.59832,0.20121775
42.9913684,-78.803735,33.79831,0.204374959
42.9913701,-78.803734,33.9983,0.196499409
42.9913717,-78.803733,34.19829,0.199702252
42.9913734,-78.803732,34.39828,0.211831033
42.991375,-78.803731,34.59827,0.217271291
42.9913766,-78.80373,34.79826,0.221337537
42.9913783,-78.803729,34.99825,0.230984262
42.9913799,-78.803728,35.19824,0.234640526
42.9913816,-78.8037271,35.39823,0.228937868
42.9913832,-78.8037261,35.59822,0.231689508
42.9913849,-78.8037251,35.79821,0.235375121
42.9913865,-78.8037241,35.9982,0.237837473
42.9913882,-78.8037231,36.19819,0.236906174
42.9913898,-78.8037221,36.39818,0.244327783
42.9913915,-78.8037211,36.59817,0.24322329
42.9913931,-78.8037201,36.79816,0.232799297
42.9913948,-78.8037191,36.99815,0.245122532
42.9913964,-78.8037182,37.19814,0.257366244
42.9913981,-78.8037172,37.39813,0.243962403
42.9913997,-78.8037162,37.59812,0.229116471
42.9914014,-78.8037152,37.79811,0.243485014
42.991403,-78.8037143,37.9981,0.262309134
42.9914047,-78.8037133,38.19809,0.266696878
42.9914063,-78.8037123,38.39808,0.253387023
42.991408,-78.8037114,38.59807,0.245566417
42.9914097,-78.8037104,38.79806,0.261313871
42.9914113,-78.8037095,38.99805,0.262370375
42.991413,-78.8037086,39.19804,0.248260157
42.9914147,-78.8037077,39.39803,0.249680458
42.9914163,-78.8037068,39.59802,0.266105104
42.991418,-78.8037059,39.79801,0.271167605
42.9914197,-78.803705,39.998,0.263544841
42.9914214,-78.8037041,40.19799,0.260863382
42.9914231,-78.8037033,40.39798,0.267356265
42.9914247,-78.8037024,40.59797,0.26889031
42.9914264,-78.8037016,40.79796,0.264390246
42.9914281,-78.8037007,40.99795,0.262028641
42.9914298,-78.8036999,41.19794,0.263944051
42.9914315,-78.8036991,41.39793,0.266607287
42.9914332,-78.8036983,41.59792,0.266381798
42.9914349,-78.8036974,41.79791,0.268097861
42.9914366,-78.8036966,41.9979,0.267611559
