42.99128,-78.792113,0,-0.0906903597
42.99128,-78.7921154,0.19999,-0.0852022676
42.99128,-78.7921179,0.39998,-0.109186001
42.99128,-78.7921204,0.59997,-0.14123338
42.99128,-78.7921229,0.79996,-0.132803879
42.99128,-78.7921254,0.99995,-0.159162706
42.99128,-78.7921279,1.19994,-0.200670526
42.99128,-78.7921303,1.39993,-0.193226767
42.99128,-78.7921328,1.59992,-0.179364764
42.99128,-78.7921353,1.79991,-0.181342072
42.99128,-78.7921378,1.9999,-0.223899628
42.99128,-78.7921403,2.19989,-0.248121378
42.99128,-78.7921428,2.39988,-0.262971296
42.99128,-78.7921452,2.59987,-0.261663212
42.99128,-78.7921477,2.79986,-0.243704583
42.99128,-78.7921502,2.99985,-0.250974035
42.99128,-78.7921527,3.19984,-0.278998549
42.99128,-78.7921552,3.39983,-0.287445538
42.99128,-78.7921577,3.59982,-0.285971307
42.99128,-78.7921602,3.79981,-0.298664404
42.99128,-78.7921626,3.9998,-0.313289245
42.99128,-78.7921651,4.19979,-0.313796734
42.99128,-78.7921676,4.39978,-0.30575876
42.99128,-78.7921701,4.59977,-0.306304697
42.99128,-78.7921726,4.79976,-0.303287918
42.99128,-78.7921751,4.99975,-0.3286608
42.99128,-78.7921775,5.19974,-0.310329587
42.99128,-78.79218,5.39973,-0.301244346
42.99128,-78.7921825,5.59972,-0.340286751
42.99128,-78.792185,5.79971,-0.351191205
42.99128,-78.7921875,5.9997,-0.311800236
42.99128,-78.79219,6.19969,-0.316894801
42.99128,-78.7921924,6.39968,-0.382566451
42.99128,-78.7921949,6.59967,-0.38931355
42.99128,-78.7921974,6.79966,-0.355082999
42.99128,-78.7921999,6.99965,-0.372294818
42.99128,-78.7922024,7.19964,-0.385090784
42.99128,-78.7922049,7.39963,-0.391296805
42.99128,-78.7922073,7.59962,-0.397805448
42.99128,-78.7922098,7.79961,-0.421092255
42.99128,-78.7922123,7.9996,-0.426696113
42.99128,-78.7922148,8.19959,-0.41105627
42.99128,-78.7922173,8.39958,-0.399448301
42.99128,-78.7922198,8.59957,-0.412094079
42.99128,-78.7922223,8.79956,-0.413388007
42.99128,-78.7922247,8.99955,-0.392337943
42.99128,-78.7922272,9.19954,-0.389443673
42.99128,-78.7922297,9.39953,-0.404114833
42.99128,-78.7922322,9.59952,-0.402472155
42.99128,-78.7922347,9.79951,-0.377352269
42.99128,-78.7922372,9.9995,-0.351331118
42.99128,-78.7922396,10.19949,-0.369969265
42.99128,-78.7922421,10.39948,-0.385715454
42.99128,-78.7922446,10.59947,-0.359687001
42.99128,-78.7922471,10.79946,-0.350702599
42.99128,-78.7922496,10.99945,-0.390775324
42.99128,-78.7922521,11.19944,-0.410983384
42.99128,-78.7922545,11.39943,-0.387713972
42.99128,-78.792257,11.59942,-0.382559739
42.99128,-78.7922595,11.79941,-0.405611242
42.99128,-78.792262,11.9994,-0.420597869
42.99128,-78.7922645,12.19939,-0.426963969
42.99128,-78.792267,12.39938,-0.438485546
42.99128,-78.7922694,12.59937,-0.43311078
42.99128,-78.7922719,12.79936,-0.428141323
42.99128,-78.7922744,12.99935,-0.447170618
42.99128,-78.7922769,13.19934,-0.466584239
42.99128,-78.7922794,13.39933,-0.47535339
42.99128,-78.7922819,13.59932,-0.485122212
42.99128,-78.7922844,13.79931,-0.489221793
42.99128,-78.7922868,13.9993,-0.480042567
42.99128,-78.7922893,14.19929,-0.453674757
42.99128,-78.7922918,14.39928,-0.455609077
42.99128,-78.7922943,14.59927,-0.473563499
42.99128,-78.7922968,14.79926,-0.471633208
42.99128,-78.7922993,14.99925,-0.469592565
42.99128,-78.7923017,15.19924,-0.461415624
42.99128,-78.7923042,15.39923,-0.44626971
42.99128,-78.7923067,15.59922,-0.456498593
42.99128,-78.7923092,15.79921,-0.455986222
42.99128,-78.7923117,15.9992,-0.446951566
42.99128,-78.7923142,16.19919,-0.439672811
42.99128,-78.7923166,16.39918,-0.444196357
42.99128,-78.7923191,16.59917,-0.449447005
42.99128,-78.7923216,16.79916,-0.449892979
42.99128,-78.7923241,16.99915,-0.439052564
42.99128,-78.7923266,17.19914,-0.434522975
42.99128,-78.7923291,17.39913,-0.435450877
42.99128,-78.7923315,17.59912,-0.443910859
42.99128,-78.792334,17.79911,-0.466287335
42.99128,-78.7923365,17.9991,-0.490184694
42.99128,-78.792339,18.19909,-0.475726403
42.99128,-78.7923415,18.39908,-0.431422996
42.99128,-78.792344,18.59907,-0.450248941
42.99128,-78.7923465,18.79906,-0.494925722
42.99128,-78.7923489,18.99905,-0.49450672
42.99128,-78.7923514,19.19904,-0.49059122
42.99128,-78.7923539,19.39903,-0.504558164
42.99128,-78.7923564,19.59902,-0.49622205
42.99128,-78.7923589,19.79901,-0.463504736
42.99128,-78.7923614,19.999,-0.471734097
42.99128,-78.7923638,20.19899,-0.486196069
42.99128,-78.7923663,20.39898,-0.450565282
42.99128,-78.7923688,20.59897,-0.458081539
42.99128,-78.7923713,20.79896,-0.477131044
42.99128,-78.7923738,20.99895,-0.486881241
42.99128,-78.7923763,21.19894,-0.487398606
42.99128,-78.7923787,21.39893,-0.478707945
42.99128,-78.7923812,21.59892,-0.473396766
42.99128,-78.7923837,21.79891,-0.469997245
42.99128,-78.7923862,21.9989,-0.476148493
42.99128,-78.7923887,22.19889,-0.499766776
42.99128,-78.7923912,22.39888,-0.487580436
42.99128,-78.7923936,22.59887,-0.467995773
42.99128,-78.7923961,22.79886,-0.48240083
42.99128,-78.7923986,22.99885,-0.485658827
42.99128,-78.7924011,23.19884,-0.497294094
42.99128,-78.7924036,23.39883,-0.51381061
42.99128,-78.7924061,23.59882,-0.520986545
42.99128,-78.7924085,23.79881,-0.495744126
42.99128,-78.792411,23.9988,-0.49913888
42.99128,-78.7924135,24.19879,-0.50029321
42.99128,-78.792416,24.39878,-0.51316054
42.99128,-78.7924185,24.59877,-0.515192075
42.99128,-78.792421,24.79876,-0.520211011
42.99128,-78.7924235,24.99875,-0.551219616
42.99128,-78.7924259,25.19874,-0.547333031
42.99128,-78.7924284,25.39873,-0.542261662
42.99128,-78.7924309,25.59872,-0.568719813
42.99128,-78.7924334,25.79871,-0.584997205
42.99128,-78.7924359,25.9987,-0.565185831
42.99128,-78.7924384,26.19869,-0.568018391
42.99128,-78.7924408,26.39868,-0.574153089
42.99128,-78.7924433,26.59867,-0.554436341
42.99128,-78.7924458,26.79866,-0.562370937
42.99128,-78.7924483,26.99865,-0.607782659
42.99128,-78.7924508,27.19864,-0.623641196
42.9912801,-78.7924533,27.39863,-0.595525368
42.9912801,-78.7924557,27.59862,-0.584688466
42.9912801,-78.7924582,27.79861,-0.588523824
42.9912801,-78.7924607,27.9986,-0.607601304
42.9912801,-78.7924632,28.19859,-0.613941507
42.9912802,-78.7924657,28.39858,-0.605222075
42.9912802,-78.7924682,28.59857,-0.59704162
42.9912802,-78.7924706,28.79856,-0.59386374
42.9912802,-78.7924731,28.99855,-0.616559189
42.9912802,-78.7924756,29.19854,-0.632155119
42.9912801,-78.7924781,29.39853,-0.641275547
42.9912801,-78.7924806,29.59852,-0.619115772
42.99128,-78.7924831,29.79851,-0.591791125
42.99128,-78.7924855,29.9985,-0.575799051
42.9912799,-78.792488,30.19849,-0.611244446
42.9912798,-78.7924905,30.39848,-0.630304103
42.9912797,-78.792493,30.59847,-0.610850014
42.9912795,-78.7924955,30.79846,-0.590779854
42.9912794,-78.7924979,30.99845,-0.583368647
42.9912792,-78.7925004,31.19844,-0.602992024
42.9912791,-78.7925029,31.39843,-0.637229977
